ROW_ID,ORDER_ID,ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT,ID_EMPLOYEE
6981,CA-2014-146990,7/11/2014,8/11/2014,First Class,BP-11095,OFF-FA-10000611,5.92,4,0,2.8416,6
6982,CA-2014-146990,7/11/2014,8/11/2014,First Class,BP-11095,OFF-PA-10000246,30.18,3,0,13.8828,8
6983,CA-2016-116526,1/9/2016,5/9/2016,Standard Class,JA-15970,OFF-BI-10004728,24.1,5,0,11.086,9
6984,CA-2016-116526,1/9/2016,5/9/2016,Standard Class,JA-15970,TEC-PH-10002365,8.78,1,0,2.2828,4
6985,CA-2016-116526,1/9/2016,5/9/2016,Standard Class,JA-15970,OFF-AP-10002457,376.74,4,0.1,71.162,8
6986,CA-2016-116526,1/9/2016,5/9/2016,Standard Class,JA-15970,OFF-BI-10000320,29.52,4,0,14.4648,8
6987,CA-2016-116526,1/9/2016,5/9/2016,Standard Class,JA-15970,OFF-AR-10004999,11.96,2,0,2.99,2
6988,CA-2016-116526,1/9/2016,5/9/2016,Standard Class,JA-15970,OFF-BI-10001116,26.4,5,0,12.672,8
6989,CA-2017-158561,11/11/2017,16/11/2017,Second Class,BB-11545,OFF-AP-10002651,1158.12,5,0.2,130.2885,6
6990,CA-2017-165099,11/12/2017,13/12/2017,First Class,DK-13375,OFF-AP-10001634,1.392,2,0.8,-3.7584,4
6991,CA-2015-109386,8/11/2015,13/11/2015,Second Class,RH-19600,OFF-AP-10003266,44.43,3,0,18.6606,9
6992,CA-2015-109386,8/11/2015,13/11/2015,Second Class,RH-19600,TEC-PH-10002890,226.2,5,0,58.812,8
6993,CA-2015-109386,8/11/2015,13/11/2015,Second Class,RH-19600,FUR-FU-10000308,186.54,3,0,41.0388,5
6994,CA-2015-109386,8/11/2015,13/11/2015,Second Class,RH-19600,OFF-AR-10000380,265.86,7,0,79.758,6
6995,CA-2015-109386,8/11/2015,13/11/2015,Second Class,RH-19600,OFF-AR-10000122,27.9,5,0,6.975,8
6996,CA-2015-166800,19/11/2015,26/11/2015,Standard Class,AG-10300,OFF-AP-10004868,31.08,4,0,8.3916,8
6997,CA-2017-117443,23/12/2017,25/12/2017,Second Class,JB-15400,OFF-BI-10004002,13.84,4,0.8,-22.144,9
6998,CA-2017-117443,23/12/2017,25/12/2017,Second Class,JB-15400,OFF-PA-10004475,175.872,4,0.2,63.7536,6
6999,US-2016-134369,16/9/2016,22/9/2016,Standard Class,BC-11125,OFF-PA-10002195,12.96,2,0,6.3504,5
7000,CA-2017-123687,26/5/2017,29/5/2017,First Class,KC-16675,OFF-AP-10002670,208.44,3,0,62.532,5
7001,CA-2017-123687,26/5/2017,29/5/2017,First Class,KC-16675,OFF-SU-10004498,25.76,2,0,0.7728,6
7002,CA-2015-104871,30/3/2015,3/4/2015,Standard Class,DR-12940,FUR-CH-10003298,366.744,4,0.3,-110.0232,8
7003,CA-2014-133158,19/8/2014,21/8/2014,Second Class,DW-13195,FUR-FU-10000723,289.24,7,0,26.0316,8
7004,CA-2014-133158,19/8/2014,21/8/2014,Second Class,DW-13195,OFF-BI-10000632,69.456,2,0.2,22.5732,8
7005,CA-2014-126333,23/12/2014,28/12/2014,Standard Class,ME-18010,OFF-PA-10000223,5.184,1,0.2,1.8144,7
7006,CA-2015-141740,1/11/2015,5/11/2015,Standard Class,JF-15490,FUR-CH-10001545,205.164,2,0.1,13.6776,9
7007,CA-2014-119466,15/12/2014,21/12/2014,Standard Class,SP-20860,FUR-FU-10001546,8.544,2,0.6,-7.476,8
7008,CA-2015-154823,21/8/2015,25/8/2015,Standard Class,KN-16390,OFF-BI-10001098,12.828,2,0.7,-8.9796,9
7009,CA-2015-154823,21/8/2015,25/8/2015,Standard Class,KN-16390,FUR-CH-10003379,598.458,3,0.3,-42.747,4
7010,CA-2015-154823,21/8/2015,25/8/2015,Standard Class,KN-16390,FUR-FU-10000193,25.984,1,0.2,-3.8976,7
7011,US-2014-135881,23/5/2014,27/5/2014,Standard Class,GT-14710,OFF-BI-10000829,17.96,5,0.2,5.837,8
7012,US-2014-135881,23/5/2014,27/5/2014,Standard Class,GT-14710,OFF-SU-10003002,5.04,2,0,0.1512,2
7013,US-2014-135881,23/5/2014,27/5/2014,Standard Class,GT-14710,OFF-AP-10002118,208.16,1,0,56.2032,8
7014,CA-2017-141201,9/12/2017,11/12/2017,Second Class,DB-12910,FUR-BO-10001519,148.257,3,0.15,15.6978,5
7015,CA-2014-114790,11/3/2014,13/3/2014,Second Class,FM-14215,OFF-AP-10002578,146.76,3,0,38.1576,4
7016,CA-2014-114790,11/3/2014,13/3/2014,Second Class,FM-14215,TEC-AC-10000710,32.96,2,0,14.1728,4
7017,CA-2014-114790,11/3/2014,13/3/2014,Second Class,FM-14215,TEC-PH-10000984,587.97,3,0,164.6316,8
7018,CA-2014-114790,11/3/2014,13/3/2014,Second Class,FM-14215,OFF-PA-10000213,14.94,3,0,7.0218,8
7019,US-2016-154256,23/6/2016,27/6/2016,Second Class,SM-20005,OFF-LA-10003720,25.83,7,0,12.1401,8
7020,CA-2014-124737,23/8/2014,27/8/2014,Standard Class,AP-10915,OFF-PA-10001837,15.552,3,0.2,5.4432,9
7021,CA-2014-124737,23/8/2014,27/8/2014,Standard Class,AP-10915,OFF-SU-10004661,6.8,1,0.2,0.51,6
7022,CA-2014-124737,23/8/2014,27/8/2014,Standard Class,AP-10915,FUR-FU-10003274,4.224,3,0.2,1.2672,7
7023,CA-2014-124737,23/8/2014,27/8/2014,Standard Class,AP-10915,TEC-PH-10000149,143.64,9,0.2,10.773,4
7024,CA-2014-124737,23/8/2014,27/8/2014,Standard Class,AP-10915,OFF-PA-10000019,31.104,6,0.2,10.8864,5
7025,CA-2014-124737,23/8/2014,27/8/2014,Standard Class,AP-10915,OFF-PA-10001125,223.056,9,0.2,69.705,6
7026,US-2017-101840,6/2/2017,12/2/2017,Standard Class,SP-20545,TEC-PH-10002538,227.46,6,0,65.9634,4
7027,US-2017-101840,6/2/2017,12/2/2017,Standard Class,SP-20545,OFF-BI-10000279,46.24,4,0.2,15.606,9
7028,CA-2017-131653,29/1/2017,5/2/2017,Standard Class,RD-19585,OFF-LA-10001045,5.22,2,0,2.4012,7
7029,US-2016-157840,20/12/2016,23/12/2016,Second Class,MC-17575,OFF-PA-10003673,33.9,5,0,15.594,5
7030,CA-2016-145548,11/11/2016,16/11/2016,Standard Class,EB-13750,OFF-ST-10002562,28.14,3,0,7.8792,7
7031,CA-2016-145548,11/11/2016,16/11/2016,Standard Class,EB-13750,TEC-AC-10002305,36,2,0,6.48,6
7032,CA-2016-145548,11/11/2016,16/11/2016,Standard Class,EB-13750,OFF-AR-10003373,92.94,3,0,25.0938,4
7033,CA-2016-145548,11/11/2016,16/11/2016,Standard Class,EB-13750,FUR-CH-10003774,245.646,3,0.1,8.1882,2
7034,CA-2016-145548,11/11/2016,16/11/2016,Standard Class,EB-13750,OFF-BI-10001510,55.008,3,0.2,17.19,9
7035,CA-2016-145548,11/11/2016,16/11/2016,Standard Class,EB-13750,OFF-BI-10004236,35.232,3,0.2,11.4504,1
7036,CA-2017-119494,9/11/2017,13/11/2017,Standard Class,JE-15610,FUR-CH-10004675,523.392,3,0.2,52.3392,9
7037,CA-2014-124618,2/5/2014,4/5/2014,Second Class,CS-11860,TEC-CO-10004202,479.984,2,0.2,89.997,8
7038,CA-2017-161970,22/9/2017,27/9/2017,Standard Class,PB-19105,OFF-PA-10004255,12.96,2,0,6.2208,6
7039,CA-2017-161970,22/9/2017,27/9/2017,Standard Class,PB-19105,OFF-AR-10003896,17.94,3,0,6.4584,8
7040,CA-2017-103443,17/12/2017,23/12/2017,Standard Class,AT-10735,OFF-ST-10002276,166.72,2,0,41.68,9
7041,CA-2017-103443,17/12/2017,23/12/2017,Standard Class,AT-10735,OFF-BI-10001617,24.816,3,0.2,8.3754,4
7042,CA-2017-103443,17/12/2017,23/12/2017,Standard Class,AT-10735,FUR-FU-10000308,124.36,2,0,27.3592,8
7043,US-2017-165358,18/7/2017,23/7/2017,Standard Class,SV-20365,TEC-CO-10001943,599.97,5,0.4,69.9965,6
7044,US-2017-165358,18/7/2017,23/7/2017,Standard Class,SV-20365,FUR-CH-10002647,198.744,4,0.3,-14.196,6
7045,US-2017-165358,18/7/2017,23/7/2017,Standard Class,SV-20365,OFF-SU-10004768,9.184,2,0.2,1.148,9
7046,CA-2016-160136,3/11/2016,9/11/2016,Standard Class,PJ-18835,OFF-PA-10002160,9.248,2,0.2,3.3524,7
7047,CA-2014-150581,8/4/2014,12/4/2014,Standard Class,NM-18445,FUR-TA-10003748,99.592,1,0.2,2.4898,4
7048,CA-2014-150581,8/4/2014,12/4/2014,Standard Class,NM-18445,TEC-AC-10001908,399.96,4,0,139.986,7
7049,CA-2016-119515,14/8/2016,16/8/2016,First Class,TR-21325,OFF-PA-10000552,15.552,3,0.2,5.4432,8
7050,CA-2014-141355,25/9/2014,30/9/2014,Standard Class,BF-11005,OFF-AR-10003179,14.576,2,0.2,2.3686,9
7051,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,OFF-BI-10004593,209.6,5,0.2,68.12,6
7052,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,OFF-AR-10000914,23.32,2,0,6.0632,8
7053,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,OFF-PA-10000241,30.98,1,0,13.941,6
7054,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,TEC-AC-10000057,119.96,4,0,25.1916,7
7055,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,FUR-CH-10003774,363.92,5,0.2,-31.843,2
7056,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,OFF-BI-10002824,35.808,3,0.2,11.19,5
7057,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,OFF-BI-10004001,122.688,9,0.2,39.8736,9
7058,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,FUR-TA-10004619,892.136,7,0.2,111.517,7
7059,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,OFF-ST-10000636,50.22,3,0,2.0088,2
7060,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,OFF-AP-10001469,83.42,2,0,24.1918,9
7061,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,OFF-BI-10002897,5.872,2,0.2,2.1286,8
7062,CA-2015-132633,3/2/2015,5/2/2015,Second Class,KH-16630,OFF-BI-10002432,12.144,3,0.2,4.0986,7
7063,CA-2016-157742,29/12/2016,31/12/2016,Second Class,KL-16645,OFF-EN-10002592,27.792,3,0.2,10.422,7
7064,CA-2017-127712,31/8/2017,5/9/2017,Standard Class,MG-17890,OFF-SU-10002522,6.208,2,0.2,0.6984,8
7065,CA-2017-169474,4/2/2017,9/2/2017,Standard Class,JF-15355,OFF-AP-10003971,32.67,3,0,8.4942,4
7066,CA-2014-106726,6/12/2014,8/12/2014,First Class,RS-19765,OFF-ST-10001496,1261.33,7,0,327.9458,2
7067,CA-2016-147473,30/5/2016,3/6/2016,Standard Class,NL-18310,OFF-PA-10004782,38.88,6,0,18.6624,8
7068,CA-2016-114209,21/5/2016,26/5/2016,Standard Class,AS-10285,OFF-BI-10000343,1.964,2,0.8,-3.2406,6
7069,CA-2016-114209,21/5/2016,26/5/2016,Standard Class,AS-10285,OFF-PA-10003591,82.656,9,0.2,30.996,3
7070,CA-2014-141901,9/8/2014,14/8/2014,Standard Class,GM-14500,OFF-PA-10001667,5.98,1,0,2.691,6
7071,CA-2016-164490,5/9/2016,10/9/2016,Second Class,SU-20665,OFF-PA-10004971,9.248,2,0.2,3.3524,8
7072,CA-2016-112256,23/7/2016,28/7/2016,Standard Class,CK-12205,OFF-AR-10001216,4.448,2,0.2,0.3336,6
7073,CA-2016-112256,23/7/2016,28/7/2016,Standard Class,CK-12205,OFF-PA-10004355,5.184,1,0.2,1.8144,8
7074,CA-2016-112256,23/7/2016,28/7/2016,Standard Class,CK-12205,OFF-AR-10001953,175.92,5,0.2,15.393,4
7075,CA-2016-112256,23/7/2016,28/7/2016,Standard Class,CK-12205,OFF-BI-10004364,4.752,4,0.8,-8.316,2
7076,CA-2016-112256,23/7/2016,28/7/2016,Standard Class,CK-12205,OFF-SU-10001165,13.344,2,0.2,1.0008,4
7077,CA-2016-167416,12/5/2016,17/5/2016,Standard Class,JM-15580,OFF-EN-10001141,54.9,5,0,26.901,5
7078,CA-2016-106950,2/9/2016,6/9/2016,Standard Class,JE-15715,OFF-BI-10000014,22.911,7,0.7,-17.5651,8
7079,CA-2016-106950,2/9/2016,6/9/2016,Standard Class,JE-15715,OFF-AP-10000159,309.456,9,0.2,34.8138,1
7080,CA-2016-106950,2/9/2016,6/9/2016,Standard Class,JE-15715,OFF-AR-10003560,19.456,4,0.2,3.4048,6
7081,CA-2016-106950,2/9/2016,6/9/2016,Standard Class,JE-15715,FUR-TA-10001768,472.518,3,0.4,-149.6307,2
7082,CA-2016-106950,2/9/2016,6/9/2016,Standard Class,JE-15715,TEC-AC-10002049,1012.68,3,0.2,303.804,8
7083,CA-2016-106950,2/9/2016,6/9/2016,Standard Class,JE-15715,OFF-BI-10003166,17.22,5,0.7,-12.628,8
7084,CA-2017-118724,21/7/2017,25/7/2017,Second Class,AR-10825,OFF-AR-10003469,3.52,2,0,1.6896,6
7085,CA-2017-118724,21/7/2017,25/7/2017,Second Class,AR-10825,TEC-PH-10002549,1626.192,9,0.2,121.9644,4
7086,CA-2017-112004,25/9/2017,28/9/2017,First Class,AH-10075,OFF-BI-10003476,8.595,5,0.7,-6.303,1
7087,CA-2017-112004,25/9/2017,28/9/2017,First Class,AH-10075,OFF-SU-10000157,190.896,2,0.2,-42.9516,5
7088,US-2017-143175,3/8/2017,6/8/2017,Second Class,GA-14515,OFF-ST-10003123,99.87,3,0,23.9688,4
7089,CA-2015-105844,25/10/2015,27/10/2015,Second Class,JF-15415,OFF-AR-10001955,79.36,4,0,23.808,5
7090,CA-2017-118864,15/6/2017,19/6/2017,Second Class,KH-16690,TEC-PH-10001809,119.96,1,0.2,7.4975,2
7091,CA-2015-119480,9/1/2015,13/1/2015,Standard Class,CC-12685,OFF-PA-10000474,106.32,3,0,49.9704,4
7092,CA-2015-119480,9/1/2015,13/1/2015,Standard Class,CC-12685,OFF-AP-10001205,163.44,3,0,45.7632,8
7093,CA-2015-119480,9/1/2015,13/1/2015,Standard Class,CC-12685,OFF-AR-10004691,42.76,2,0,11.1176,3
7094,CA-2015-119480,9/1/2015,13/1/2015,Standard Class,CC-12685,OFF-PA-10004996,51.55,5,0,24.2285,7
7095,US-2015-153374,9/2/2015,13/2/2015,Second Class,JF-15565,TEC-AC-10001908,479.952,6,0.2,89.991,8
7096,CA-2016-101980,19/8/2016,20/8/2016,First Class,RP-19390,OFF-BI-10000666,146.688,6,0.2,55.008,3
7097,CA-2016-101980,19/8/2016,20/8/2016,First Class,RP-19390,OFF-BI-10004318,276.784,2,0.2,89.9548,6
7098,CA-2016-101980,19/8/2016,20/8/2016,First Class,RP-19390,OFF-BI-10003429,25.32,5,0.2,9.1785,8
7099,CA-2017-144596,6/11/2017,10/11/2017,Standard Class,CD-11980,OFF-PA-10003302,318.96,9,0,149.9112,4
7100,CA-2015-124933,26/12/2015,30/12/2015,Second Class,DF-13135,OFF-PA-10003302,212.64,6,0,99.9408,9
7101,CA-2014-159625,23/11/2014,28/11/2014,Standard Class,SM-20005,OFF-EN-10002621,23.472,3,0.2,8.802,1
7102,CA-2016-144337,1/8/2016,5/8/2016,Second Class,SG-20890,OFF-PA-10000249,19.648,2,0.2,6.6312,8
7103,CA-2014-117478,21/9/2014,24/9/2014,First Class,LH-16750,OFF-BI-10000050,6.57,3,0.7,-5.037,7
7104,CA-2017-147410,4/9/2017,8/9/2017,Standard Class,EJ-14155,OFF-ST-10003805,421.1,2,0,105.275,8
7105,CA-2017-128944,19/6/2017,21/6/2017,Second Class,KH-16330,FUR-CH-10000785,760.116,6,0.3,-43.4352,8
7106,CA-2017-128944,19/6/2017,21/6/2017,Second Class,KH-16330,FUR-FU-10004909,38.784,3,0.2,7.272,9
7107,CA-2017-128944,19/6/2017,21/6/2017,Second Class,KH-16330,TEC-AC-10001553,122.328,9,0.2,1.5291,1
7108,CA-2016-109666,19/4/2016,26/4/2016,Standard Class,KM-16720,TEC-PH-10004774,25.98,2,0,0.7794,8
7109,CA-2016-109666,19/4/2016,26/4/2016,Standard Class,KM-16720,OFF-AR-10004582,3.28,2,0,1.476,4
7110,CA-2016-109666,19/4/2016,26/4/2016,Standard Class,KM-16720,OFF-ST-10000991,459.88,4,0,13.7964,6
7111,CA-2016-109666,19/4/2016,26/4/2016,Standard Class,KM-16720,OFF-SU-10002522,7.76,2,0,2.2504,9
7112,CA-2016-109666,19/4/2016,26/4/2016,Standard Class,KM-16720,OFF-AR-10004022,71.96,2,0,17.99,1
7113,CA-2016-109666,19/4/2016,26/4/2016,Standard Class,KM-16720,OFF-SU-10001218,54.9,5,0,15.372,1
7114,CA-2016-109666,19/4/2016,26/4/2016,Standard Class,KM-16720,OFF-BI-10000174,9.28,2,0.2,3.248,8
7115,US-2016-102239,5/5/2016,6/5/2016,First Class,LW-16990,FUR-TA-10003392,1685.88,6,0,320.3172,6
7116,US-2016-102239,5/5/2016,6/5/2016,First Class,LW-16990,OFF-BI-10001890,5.728,2,0.2,2.0048,3
7117,CA-2014-143168,18/10/2014,23/10/2014,Second Class,IG-15085,OFF-PA-10000167,61.96,2,0,27.882,4
7118,CA-2014-143168,18/10/2014,23/10/2014,Second Class,IG-15085,OFF-BI-10003784,1.344,1,0.2,0.4704,8
7119,CA-2017-104906,13/2/2017,17/2/2017,Standard Class,JP-15460,OFF-PA-10001184,17.94,3,0,8.7906,9
7120,CA-2017-118122,17/11/2017,24/11/2017,Standard Class,GG-14650,OFF-BI-10002103,13.904,2,0.2,4.5188,7
7121,US-2014-147774,20/1/2014,26/1/2014,Standard Class,MM-18280,OFF-BI-10003091,67.194,1,0.7,-51.5154,2
7122,CA-2017-166926,1/12/2017,8/12/2017,Standard Class,SO-20335,OFF-PA-10001593,41.86,7,0,18.837,4
7123,CA-2017-166926,1/12/2017,8/12/2017,Standard Class,SO-20335,FUR-BO-10002598,141.96,2,0,41.1684,8
7124,CA-2015-128013,9/8/2015,16/8/2015,Standard Class,MF-18250,FUR-FU-10000320,10.02,3,0,4.4088,8
7125,CA-2015-128013,9/8/2015,16/8/2015,Standard Class,MF-18250,OFF-PA-10001815,144.12,3,0,69.1776,4
7126,CA-2016-123176,27/9/2016,29/9/2016,Second Class,JG-15160,OFF-PA-10003971,17.94,3,0,8.7906,4
7127,CA-2016-123176,27/9/2016,29/9/2016,Second Class,JG-15160,OFF-AR-10004685,13.89,3,0,4.5837,2
7128,US-2016-117541,14/11/2016,20/11/2016,Standard Class,JM-16195,OFF-PA-10001609,16.45,5,0,7.567,9
7129,US-2016-117541,14/11/2016,20/11/2016,Standard Class,JM-16195,FUR-FU-10000550,19.92,4,0,6.5736,8
7130,CA-2016-166282,16/4/2016,22/4/2016,Standard Class,PK-19075,TEC-AC-10004209,35.168,4,0.2,8.3524,8
7131,CA-2016-166282,16/4/2016,22/4/2016,Standard Class,PK-19075,OFF-PA-10003022,123.088,7,0.2,40.0036,9
7132,CA-2017-141439,26/11/2017,1/12/2017,Standard Class,TT-21460,FUR-TA-10001039,257.94,3,0,67.0644,6
7133,CA-2017-141439,26/11/2017,1/12/2017,Standard Class,TT-21460,TEC-PH-10002624,1879.96,4,0,545.1884,6
7134,CA-2017-141439,26/11/2017,1/12/2017,Standard Class,TT-21460,FUR-FU-10001473,27.46,2,0,9.8856,4
7135,CA-2017-141439,26/11/2017,1/12/2017,Standard Class,TT-21460,TEC-PH-10001819,89.98,2,0,43.1904,6
7136,CA-2017-141439,26/11/2017,1/12/2017,Standard Class,TT-21460,FUR-CH-10004287,828.6,3,0,240.294,2
7137,CA-2015-163965,20/11/2015,27/11/2015,Standard Class,SS-20875,OFF-BI-10004728,7.23,5,0.7,-5.784,2
7138,CA-2015-163965,20/11/2015,27/11/2015,Standard Class,SS-20875,OFF-ST-10000918,17.44,2,0.2,1.308,7
7139,CA-2015-163965,20/11/2015,27/11/2015,Standard Class,SS-20875,OFF-BI-10004593,62.88,4,0.7,-50.304,4
7140,CA-2015-163965,20/11/2015,27/11/2015,Standard Class,SS-20875,FUR-BO-10001337,290.352,3,0.2,-36.294,8
7141,CA-2017-128783,7/9/2017,7/9/2017,Same Day,TG-21640,TEC-AC-10002473,113.52,4,0,46.5432,5
7142,CA-2017-128783,7/9/2017,7/9/2017,Same Day,TG-21640,FUR-FU-10003623,135.3,5,0,37.884,7
7143,CA-2014-122217,24/11/2014,29/11/2014,Standard Class,HP-14815,FUR-FU-10002045,111.15,5,0,48.906,8
7144,US-2017-141558,11/3/2017,16/3/2017,Standard Class,MH-17290,TEC-PH-10002555,776.85,5,0.4,-181.265,6
7145,US-2017-141558,11/3/2017,16/3/2017,Standard Class,MH-17290,OFF-BI-10002794,12.294,1,0.7,-8.6058,4
7146,US-2017-141558,11/3/2017,16/3/2017,Standard Class,MH-17290,FUR-TA-10004086,154.764,3,0.4,-46.4292,7
7147,US-2017-141558,11/3/2017,16/3/2017,Standard Class,MH-17290,OFF-ST-10004946,43.28,1,0.2,3.246,6
7148,CA-2016-139941,12/6/2016,17/6/2016,Standard Class,CB-12415,OFF-PA-10000241,92.94,3,0,41.823,5
7149,CA-2016-139941,12/6/2016,17/6/2016,Standard Class,CB-12415,OFF-AP-10004036,52.56,3,0,18.396,9
7150,CA-2015-166583,26/6/2015,30/6/2015,Standard Class,VD-21670,TEC-PH-10001578,971.88,3,0.2,109.3365,9
7151,CA-2017-100412,22/12/2017,26/12/2017,Standard Class,SR-20425,FUR-CH-10002647,141.96,2,0,35.49,5
7152,CA-2017-142909,22/12/2017,25/12/2017,Second Class,AG-10330,FUR-TA-10003008,182.55,2,0.5,-135.087,8
7153,CA-2014-137911,9/10/2014,15/10/2014,Standard Class,BP-11095,OFF-PA-10004071,88.768,2,0.2,31.0688,6
7154,CA-2015-106208,10/12/2015,15/12/2015,Standard Class,JW-16075,OFF-AP-10004980,53.088,7,0.8,-108.8304,8
7155,US-2015-136749,25/12/2015,27/12/2015,Second Class,LH-16900,FUR-FU-10000747,275.88,6,0,46.8996,9
7156,US-2015-136749,25/12/2015,27/12/2015,Second Class,LH-16900,OFF-BI-10004492,157.9,5,0,74.213,2
7157,CA-2017-126718,29/4/2017,4/5/2017,Standard Class,KT-16480,OFF-LA-10004055,4.91,1,0,2.4059,9
7158,CA-2016-131380,28/3/2016,31/3/2016,Second Class,CC-12220,OFF-ST-10002485,87.92,4,0,0.8792,7
7159,CA-2016-131380,28/3/2016,31/3/2016,Second Class,CC-12220,OFF-PA-10001243,5.98,1,0,2.9302,9
7160,CA-2015-145835,13/5/2015,18/5/2015,Second Class,BF-11170,TEC-PH-10004447,222.384,2,0.2,16.6788,4
7161,CA-2015-145835,13/5/2015,18/5/2015,Second Class,BF-11170,OFF-FA-10002280,16,4,0.2,5.6,2
7162,CA-2014-138709,4/7/2014,9/7/2014,Standard Class,MS-17770,OFF-PA-10004734,21.84,3,0,10.92,5
7163,CA-2014-138709,4/7/2014,9/7/2014,Standard Class,MS-17770,OFF-BI-10000145,15.6,5,0,7.644,2
7164,CA-2014-122070,22/4/2014,24/4/2014,Second Class,AH-10030,OFF-EN-10004773,247.84,8,0,121.4416,4
7165,CA-2014-122070,22/4/2014,24/4/2014,Second Class,AH-10030,OFF-BI-10004970,9.912,3,0.2,3.3453,6
7166,CA-2016-158610,19/9/2016,22/9/2016,First Class,CK-12595,OFF-ST-10000604,69.52,2,0,17.38,9
7167,CA-2014-117464,22/7/2014,24/7/2014,Second Class,NP-18325,OFF-AR-10003190,11.52,4,0,3.2256,2
7168,CA-2014-117464,22/7/2014,24/7/2014,Second Class,NP-18325,FUR-CH-10000155,717.72,3,0.2,71.772,4
7169,CA-2014-117464,22/7/2014,24/7/2014,Second Class,NP-18325,OFF-ST-10003058,236.5,10,0,68.585,6
7170,CA-2014-117464,22/7/2014,24/7/2014,Second Class,NP-18325,FUR-TA-10004767,170.352,3,0.2,19.1646,7
7171,US-2017-168613,8/10/2017,14/10/2017,Standard Class,GM-14440,FUR-CH-10002372,145.764,2,0.1,3.2392,1
7172,CA-2017-125381,25/4/2017,27/4/2017,Second Class,SG-20605,TEC-AC-10000158,107.97,3,0,22.6737,5
7173,US-2017-141677,26/3/2017,30/3/2017,Standard Class,HK-14890,TEC-AC-10000158,143.96,5,0.2,1.7995,1
7174,US-2017-141677,26/3/2017,30/3/2017,Standard Class,HK-14890,TEC-CO-10002313,2399.96,5,0.2,569.9905,2
7175,US-2017-141677,26/3/2017,30/3/2017,Standard Class,HK-14890,OFF-PA-10002581,74.352,3,0.2,23.235,9
7176,US-2017-141677,26/3/2017,30/3/2017,Standard Class,HK-14890,OFF-AP-10001205,87.168,8,0.8,-226.6368,9
7177,US-2017-141677,26/3/2017,30/3/2017,Standard Class,HK-14890,OFF-ST-10000344,32.232,3,0.2,2.4174,9
7178,CA-2017-133067,4/5/2017,10/5/2017,Standard Class,MY-18295,OFF-BI-10002897,2.202,2,0.7,-1.5414,8
7179,CA-2017-133067,4/5/2017,10/5/2017,Standard Class,MY-18295,OFF-BI-10003694,9.396,3,0.7,-7.5168,7
7180,US-2016-144351,14/11/2016,18/11/2016,Standard Class,RC-19960,TEC-PH-10001644,89.97,3,0,25.1916,7
7181,CA-2014-106054,6/1/2014,7/1/2014,First Class,JO-15145,OFF-AR-10002399,12.78,3,0,5.2398,6
7182,CA-2016-138667,27/12/2016,30/12/2016,Second Class,MW-18220,TEC-AC-10003063,40,2,0.2,0.5,6
7183,CA-2017-150609,30/4/2017,4/5/2017,Standard Class,NZ-18565,OFF-BI-10002071,23.24,5,0.2,7.553,7
7184,CA-2017-128853,21/4/2017,23/4/2017,First Class,JM-15250,FUR-CH-10004218,908.82,9,0,227.205,4
7185,CA-2017-133102,17/8/2017,24/8/2017,Standard Class,ED-13885,OFF-SU-10000432,5.552,2,0.2,-1.041,6
7186,CA-2017-133102,17/8/2017,24/8/2017,Standard Class,ED-13885,OFF-AR-10003183,8.016,3,0.2,1.002,7
7187,CA-2017-133102,17/8/2017,24/8/2017,Standard Class,ED-13885,FUR-CH-10002017,74.592,4,0.3,-2.1312,9
7188,CA-2017-133102,17/8/2017,24/8/2017,Standard Class,ED-13885,FUR-FU-10003247,16.784,2,0.6,-22.2388,7
7189,CA-2017-133102,17/8/2017,24/8/2017,Standard Class,ED-13885,OFF-AP-10001563,38.864,4,0.8,-99.1032,9
7190,CA-2016-164399,12/11/2016,15/11/2016,First Class,DW-13480,TEC-PH-10004908,203.976,3,0.2,25.497,6
7191,CA-2016-164399,12/11/2016,15/11/2016,First Class,DW-13480,FUR-TA-10003392,674.352,3,0.2,-8.4294,2
7192,CA-2016-116918,1/10/2016,6/10/2016,Second Class,JK-15205,OFF-BI-10004140,5.388,4,0.7,-4.49,8
7193,CA-2016-116918,1/10/2016,6/10/2016,Second Class,JK-15205,OFF-AR-10003631,30.976,8,0.2,5.0336,9
7194,CA-2016-110492,12/2/2016,14/2/2016,First Class,JS-15880,OFF-ST-10003716,1350.12,6,0,175.5156,7
7195,CA-2016-110492,12/2/2016,14/2/2016,First Class,JS-15880,OFF-BI-10003274,15.92,4,0,7.4824,9
7196,CA-2016-147683,13/11/2016,17/11/2016,Standard Class,PO-19180,FUR-FU-10004848,19.54,2,0,7.2298,7
